entity,embedding
"('afghanistan', 'LOC')","[0.012697892263531685, 0.10703563690185547, 0.03009425662457943, 0.003770612645894289, -0.1689072996377945, -0.10064392536878586, 0.04928036406636238, 0.0018819570541381836, 0.14433887600898743, 0.09947498887777328, 0.15089519321918488, 0.011970204301178455, 0.049413375556468964, -0.0506725050508976, 0.04537877067923546, 0.022769154980778694, -0.06803684681653976, -0.004610952455550432, -0.1994534581899643, 0.014497867785394192, -0.022792069241404533, 0.049044910818338394, -0.17364297807216644, -0.11158011108636856, -0.014513841830193996, -0.06077418103814125, -0.26003146171569824, 0.044744279235601425, -0.08505643904209137, -0.05462317913770676, 0.0887831598520279, -0.05699553340673447, -0.03535357117652893, -0.2857838571071625, 0.04941949620842934, -0.0666000097990036, -0.06954387575387955, -0.10426048189401627, -0.17297235131263733, -0.14644207060337067, 0.2346453219652176, -0.29845622181892395, -0.14400653541088104, -0.0718914270401001, 0.025434786453843117, -0.14380504190921783, 0.2028094381093979, 0.26144495606422424, 0.41188713908195496, 0.1416553258895874, 0.12983734905719757, 0.08319158107042313, -0.23003947734832764, 0.010127116926014423, 0.06834560632705688, -0.01426603365689516, -0.01648380234837532, 0.013027270324528217, -0.039019908756017685, 0.04492223262786865, -0.003964222967624664, 0.011101697571575642, 0.13435618579387665, -0.11626888811588287, -0.20481722056865692, -0.045272231101989746, -0.23957447707653046, 0.03184651955962181, -0.10495705902576447, -0.08820458501577377, 0.17940759658813477, -0.015020906925201416, 0.044692959636449814, 0.2833884358406067, 0.08963483572006226, -0.04681633040308952, 0.02501896396279335, 0.03347182646393776, 0.05248991772532463, 0.09663299471139908, 0.2253791242837906, -0.057962991297245026, -0.12165900319814682, 0.047475624829530716, -0.08424955606460571, -0.09819308668375015, 0.0779096931219101, 0.02171812392771244, -0.22149012982845306, 0.077581986784935, -0.08228828012943268, 0.04105612635612488, -0.01739576831459999, 0.27636808156967163, -0.11072597652673721, -0.1882936954498291, 0.0032945808488875628, 0.20998933911323547, 0.14794953167438507, 0.10852311551570892, 0.11837392300367355, 0.05233744531869888, -0.06138291954994202, 0.22172310948371887, -0.18952171504497528, 0.05523419380187988, 0.1929658204317093, -0.08624009042978287, 0.0012241719523444772, -0.02583402767777443, 0.06026244908571243, 0.00663004070520401, -0.06972190737724304, -0.13852299749851227, -0.005898281931877136, 0.11051736027002335, 0.10752885788679123, 0.08242090791463852, 0.11472741514444351, 0.03699719160795212, 0.053748566657304764, 0.004138001706451178, -0.03450207784771919, -0.0036226105876266956, -0.1365557760000229, 0.18772481381893158, -0.05514395982027054, 0.16803452372550964, 0.04186991974711418, -0.030534300953149796, 0.07983718812465668, 0.09901783615350723, 0.010362989269196987, 0.2383836954832077, 0.011896082200109959, 0.24474549293518066, -0.0033516096882522106, -0.11662749201059341, -0.03970230743288994, -0.02943309023976326, -0.01715037040412426, 0.03379363194108009, 0.06983865797519684, -0.15886829793453217, 0.038410816341638565, 0.020941447466611862, -0.004634269047528505, 0.1642351895570755, -0.1409473866224289, -0.01042216457426548, -0.072639599442482, 0.06226938217878342, -0.08231601864099503, -0.05506202206015587, -0.010432973504066467, 0.16716770827770233, 0.21450868248939514, -0.11263519525527954, 0.008600116707384586, 0.12455795705318451, 0.06953302770853043, 0.17403508722782135, 0.14944365620613098, -0.07042383402585983, -0.044697996228933334, 0.01926874741911888, -0.05590646713972092, -6.297736399574205e-05, -0.006636939011514187, -0.12176720052957535, -0.052226100116968155, -0.0409429706633091, 0.09090545028448105, 0.10341070592403412, -0.03582209721207619, -0.12263678014278412, 0.19925251603126526, -0.10973819345235825, 0.0028600969817489386, 0.1458577811717987, -0.13082058727741241, -0.07682424038648605, -0.044384416192770004, 0.024844517931342125, 0.018577953800559044, 0.0467187762260437, 0.15944679081439972, 0.004152906592935324, 0.028390510007739067, 0.06478048861026764, -0.08950432389974594, -0.13041764497756958, 0.008607268333435059, -0.03901483491063118, 0.06240471825003624, 0.08447999507188797, 0.17321504652500153, -0.1934204399585724, 0.15164466202259064, 0.08504946529865265, 0.06181749328970909, 0.024820860475301743, 0.14604079723358154, -0.22801294922828674, 0.0291559137403965, -0.02588745392858982, -0.1508810967206955, -0.08525393158197403, -0.041557006537914276, -0.15703949332237244, 0.3207617402076721, 0.03532421961426735, 0.07390333712100983, 0.0029333599377423525, 0.07969933748245239, 0.09097684919834137, 0.028693007305264473, -0.22218084335327148, -0.09588735550642014, -0.005219549871981144, -0.08848913758993149, 0.1339942365884781, -0.12683521211147308, -0.009680652059614658, 0.10633460432291031, 0.1016378253698349, 0.01596101187169552, 0.09955547004938126, 0.11299911886453629, -0.008235656656324863, -0.029811829328536987, 0.04337214678525925, 0.01287174690514803, 0.07249445468187332, -0.039736516773700714, 0.19098785519599915, 0.05204562470316887, -0.011549612507224083, 0.1321251541376114, -0.1901901811361313, 0.017031537368893623, -0.31146863102912903, 0.09646492451429367, -0.08505521714687347, 0.3178540766239166, -0.04361720755696297, 0.11346440762281418, -0.0071225836873054504, 0.10962939262390137, 0.07871528714895248, -0.06609493494033813, -0.1984635442495346, -0.05436224490404129, -0.08844194561243057, 0.05837792158126831, 0.06449094414710999, 0.011859008111059666, 0.17572975158691406, 0.307689368724823, -0.014977430924773216, 0.19179770350456238, 0.0728873685002327, -0.13937132060527802, -0.07368601858615875, 0.21945051848888397, -0.006732990499585867, -0.0765046700835228, 0.0740630105137825, -0.04791158437728882, 0.020926186814904213, 0.05704028159379959, 0.017981205135583878, -0.15164688229560852, -0.003944621421396732, -0.0232365895062685, -0.07668532431125641, -0.027472959831357002, -0.04576032608747482, -0.10554516315460205, 0.2378445863723755, 0.047144126147031784, 0.04015321657061577, 0.08003922551870346, 0.07433169335126877, -0.04618334025144577, -0.005466776434332132, -0.0792265310883522, -0.09336473047733307, 0.06858135014772415, -0.03457678481936455, -0.006331459153443575, -0.09997203201055527, -0.15094618499279022, -0.1884280890226364, -0.015841275453567505, -0.06354771554470062, -0.10584648698568344, -0.04159751161932945, -0.014673483557999134, 0.037975821644067764, 0.11278549581766129, -0.11293697357177734, -0.04911438003182411, -0.053114552050828934, -0.08672570437192917, 0.0011186812771484256, -0.04756173864006996, -0.0629514753818512, -0.09404734522104263, -0.0316627062857151, -0.06361274421215057, 0.1774304062128067, 0.1256183534860611, -0.15435142815113068, -0.009680842980742455, 0.06891101598739624, 0.14425192773342133, 0.06768455356359482, 0.021001145243644714, 0.033294349908828735, -0.0772228017449379, -0.051511652767658234, 0.08749325573444366, 0.0768081322312355, -0.15309150516986847, 0.27953189611434937, 0.06199450045824051, -0.12378530949354172, -0.13547568023204803, 0.07457319647073746, 0.04131883382797241, 0.028463350608944893, 0.06354206800460815, -0.10088442265987396, -0.05388447642326355, -0.12754853069782257, -0.06021016091108322, -0.2133519947528839, -0.021676896139979362, -0.1278531551361084, -0.22539031505584717, 0.12831269204616547, 0.0485689714550972, 0.2558972239494324, 0.06276349723339081, 0.008282316848635674, -0.2839718461036682, 0.05172397568821907, 0.1973131150007248, 0.0272668469697237, -0.022218363359570503, 0.06390928477048874, -0.1392994374036789, 0.11375661939382553, -0.09874381870031357, 0.03199056163430214, 0.09060238301753998, 0.08253053575754166, 0.03029240295290947, 0.1778472363948822, -0.28435859084129333, 0.04975862428545952, -0.08382583409547806, 0.0833580419421196, -0.008766609244048595, 0.15053066611289978, 0.02410927787423134, 0.028028050437569618, 0.16331703960895538, -0.05170556530356407, 0.03265402838587761, 0.1115153357386589, 0.05761587619781494, 0.14121891558170319, 0.026753008365631104, -0.18052224814891815, -0.021516842767596245, -0.007012530695647001, -0.11632250249385834, -0.06783805042505264, -0.014340040273964405, -0.3339981436729431, 0.17592625319957733, 0.08776922523975372, -0.07234971970319748, -0.027290774509310722, -0.018040580675005913, 0.17367778718471527, -0.04073416441679001, -0.11580760776996613, 0.09294690191745758, -0.2886287271976471, -0.21390008926391602, 0.02085399255156517, -0.020126184448599815, 0.11019807308912277, 0.05817626044154167, 0.019717317074537277, -0.16891612112522125, 0.027791287750005722, -0.12079203873872757, 0.06844533234834671, 0.043106187134981155, -0.07687187194824219, -0.1382741779088974, 0.18086671829223633, -0.13514694571495056, -0.04677077755331993, 0.12292011827230453, 0.1248687133193016, 0.08417452871799469, 0.10200361907482147, -0.015445609577000141, 0.10108424723148346, -0.06681923568248749, -0.07295870780944824, -0.0014382126973941922, -0.13772916793823242, -0.07646165788173676, -0.045030828565359116, 0.008404332213103771, -0.04897093400359154, -0.18269051611423492, -0.09619341790676117, 0.008260161615908146, 0.007805627305060625, 0.16134746372699738, 0.0546746551990509, 0.042015187442302704, -0.08782367408275604, -0.04619527608156204, -0.010941619984805584, -0.046171512454748154, -0.023756692185997963, -0.097464919090271, 0.04618801549077034, 0.25234082341194153, 0.010827586986124516, 0.23978444933891296, -0.008070060983300209, -0.006743055768311024, 0.11723440140485764, 0.5022775530815125, 0.15238864719867706, 0.062497030943632126, -0.11592735350131989, -0.12118266522884369, -0.08187305182218552, -0.05576169490814209, -0.13726010918617249, -0.05548248067498207, -0.12025503069162369, 0.11953934282064438, -0.10512135177850723, -0.013245153240859509, 0.006533353589475155, 0.41829147934913635, -0.18623663485050201, 0.02747993730008602, 0.0692051574587822, -0.08191825449466705, 0.6151072382926941, -0.18811967968940735, 0.1845303773880005, -0.02314208261668682, 0.13843880593776703, -0.1568133682012558, -0.04851702228188515, 0.04371314123272896, -0.06285838782787323, 0.16820982098579407, 0.014078588224947453, 0.04638005048036575, 0.196127787232399, -0.11395464837551117, 0.17562809586524963, -0.34618106484413147, 9.272141323890537e-05, 0.026326660066843033, -0.014963860623538494, -0.05651332810521126, -0.2548556327819824, 0.014956620521843433, 0.07773371785879135, 0.05124441534280777, 0.07551655918359756, -0.1445876806974411, -0.053926534950733185, -0.037609875202178955, -0.12251847982406616, -0.028248701244592667, -0.03554444760084152, 0.08113130182027817, 0.009129154495894909, -0.07979287952184677, 0.030785415321588516, -0.20681490004062653, -0.1580824851989746, 0.08009294420480728, -0.07480772584676743, 0.028296874836087227, 0.0343172661960125, 0.021022647619247437, -0.2777656018733978, -0.08836524188518524, 0.04898295924067497, -0.07885094732046127, -0.06767453998327255, 0.12888845801353455, -0.010227309539914131, 0.15745244920253754, 0.05680504068732262, 0.2571256756782532, -0.0024951398372650146, 0.13181540369987488, -0.07422761619091034, 0.20279288291931152, -0.1406668871641159, 0.09968854486942291, 0.04862329736351967, 0.0927121490240097, -0.00838419608771801, -0.1556447595357895, -0.09248358011245728, -0.0441400483250618, -0.07795921713113785, -0.030994990840554237, 0.12212424725294113, 0.13378654420375824, 0.033378370106220245, 0.3170781433582306, -0.0388638898730278, 0.06710648536682129, 0.06607093662023544, 0.02939802035689354, 0.03437943384051323, 0.08053070306777954, 0.18887652456760406, -0.2031988650560379, 0.06718958914279938, 0.11522035300731659, -0.09792541712522507, 0.180734321475029, -0.008501132018864155, -0.07343138009309769, 0.12294959276914597, -0.04019694775342941, -0.10377664119005203, -0.06294280290603638, -0.03312470763921738, -0.030226493254303932, -0.06070824712514877, 0.004807285964488983, -0.05589855834841728, 0.15696997940540314, -0.0310458242893219, -0.06757055968046188, 0.015639295801520348, 0.12099657952785492, -0.3150802254676819, -0.12978039681911469, -0.1244855597615242, -0.12466210871934891, 0.08017487078905106, 0.03072134032845497, -0.049320708960294724, -0.020018836483359337, 0.018769605085253716, 0.13964855670928955, -0.009691365994513035, 0.006955238524824381, -0.036024075001478195, -0.06982818990945816, 0.11616618186235428, -0.015073095448315144, -0.07433060556650162, 0.06390519440174103, -0.11320127546787262, 0.1535763442516327, -0.3466314673423767, 0.04697386547923088, 0.07810515910387039, 0.009049779735505581, 0.08289248496294022, 0.18008239567279816, -0.029223443940281868, -0.10535097122192383, -0.03744414821267128, 0.010284064337611198, 0.1742122620344162, 0.14175453782081604, -0.03716835007071495, -0.11931802332401276, 0.05024344101548195, 0.15727856755256653, 0.03588714450597763, 0.18341617286205292, -0.10992684215307236, 0.02926270291209221, 0.162860706448555, -0.036352723836898804, 0.15591944754123688, 0.021432915702462196, -0.013503248803317547, -0.008275752887129784, 0.05846179649233818, -0.01089512649923563, 0.050402671098709106, -0.1251349300146103, 0.07985763996839523, -0.20051418244838715, -0.08499515056610107, -0.035821668803691864, 0.07264495640993118, 0.12533341348171234, 0.03590955212712288, -0.12663714587688446, 0.12896405160427094, -0.017356006428599358, -0.09590282291173935, 0.15962526202201843, 0.01041493471711874, -0.38460877537727356, -0.042786531150341034, 0.17105266451835632, -0.13379858434200287, 0.08786033093929291, -0.023340245708823204, -0.12332499772310257, 0.05189279839396477, -0.12061921507120132, -0.07578758895397186, -0.159944087266922, 0.08601514995098114, 0.12191903591156006, 0.31227192282676697, 0.06321682035923004, -0.0003874163667205721, 0.07061081379652023, 0.009127938188612461, 0.12234707921743393, -0.26234596967697144, -0.014091621153056622, 0.23153159022331238, -0.0731363445520401, 0.08838176727294922, -0.05289844796061516, 0.3763755261898041, -0.005510811693966389, 0.06363176554441452, 0.10563147813081741, 0.029882216826081276, -0.005245511885732412, -0.035517618060112, -0.06134837120771408, 0.03642861917614937, -0.11107055097818375, -0.1926550716161728, -0.04376339912414551, -0.2731015682220459, -0.10099603980779648, 0.13213077187538147, -0.06061478331685066, -0.04479333758354187, -0.06582772731781006, 0.013679849915206432, -0.09715857356786728, 0.035580314695835114, 0.016934020444750786, 0.0579553060233593, 0.08131933212280273, -0.06501833349466324, -0.01323598064482212, -0.09208597242832184, 0.12461895495653152, -0.22033095359802246, 0.09818359464406967, -0.2209681272506714, -0.10888433456420898, -0.1712885946035385, -0.08813448995351791, 0.016096046194434166, -0.07579316198825836, 0.06558908522129059, -0.05727427452802658, -0.0681694969534874, 0.040980834513902664, -0.1642015278339386, -0.009641611017286777, -0.040575504302978516, 0.03725326806306839, 0.16965161263942719, 0.018263857811689377, 0.014258495531976223, -0.19311131536960602, -0.005656203720718622, 0.0816493108868599, -0.11054787784814835, -0.005062130745500326, -0.17534589767456055, -0.026208922266960144, -0.15181864798069, -0.10159361362457275, 0.03715724125504494, 0.1664058119058609, 0.26288801431655884, -0.16244158148765564, -0.11496256291866302, -0.04927534610033035, -0.024797851219773293, -0.07688330113887787, 0.02867729961872101, -0.1983037292957306, -0.21498234570026398, -0.14049172401428223, -0.07519308477640152, -0.15040339529514313, -0.2195792943239212, 0.06489714235067368, 0.2422775775194168, 0.09428641945123672, -0.1033521369099617, -0.15393756330013275, 0.13038434088230133, -0.06602589786052704, 0.05053144693374634, 0.11977153271436691, 0.126801997423172, -0.1623539924621582, -0.18505613505840302, -0.33263254165649414, -0.018901487812399864, 0.1289534866809845, 0.2409536987543106, 0.11345164477825165, 0.1032712459564209, -0.19020648300647736, -0.012853010557591915, 0.02892087958753109, 0.04928097501397133, -0.0713907852768898, 0.18954239785671234, 0.10820026695728302, 0.009542441926896572, 0.09421514719724655, 0.05634583160281181, 0.13090719282627106, -0.17938779294490814, -0.1312716007232666, -0.05732571333646774, 0.24468912184238434, 0.08468402177095413, 0.012629562057554722, 0.04015955328941345, 0.2561909854412079, -0.22067897021770477, -0.04191628471016884, -0.02351824752986431, 0.1766931712627411, -0.047396693378686905, 0.046235013753175735, 0.0519024059176445, 0.052160561084747314, -0.31344079971313477, 0.042873237282037735, 0.1493292599916458, 0.006601265631616116, -0.16184772551059723]"
